Artist,Artist mbid,Album,Album mbid,Track,Track mbid,Date,Duration
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,The Agony of Laffitte,3164306f-dc49-4891-b0bd-e430d11b4393,2016-05-18 20:53:16,230720.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,Love and Anger,46321be5-0d6a-40c7-ac71-ff6592adece5,2016-05-18 20:48:25,290626.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,You Were So Warm,8f7a7a32-637a-487e-9fdc-0c2df81cc6cf,2016-05-18 20:45:37,168560.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,Janine,fed2334f-9382-4101-b2cc-ea99a4ec481d,2016-05-18 20:44:32,65000.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,Love Goes On!,,2016-05-18 20:41:27,183960.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,Enjoy the Silence,fbc096ee-aea5-42dd-823f-55e012221b0f,2016-05-18 20:38:06,201266.0
Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,If I Had a Hi-Fi,315b2219-0ad7-45e9-91e0-e8e445b39095,Electrocution,8ab93146-e690-48e2-b78f-124038fc05cf,2016-05-18 20:34:54,192920.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Stay the Road,,2016-05-18 18:42:43,241439.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Just to be the One,,2016-05-18 18:39:29,193240.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,My Little Ruin,,2016-05-18 18:35:03,266080.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Paying My Way,,2016-05-18 18:31:29,214400.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Lowly Deserter,,2016-05-18 18:28:27,182013.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,McCormack's Wall,,2016-05-18 18:23:48,279146.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Her Mercy,,2016-05-18 18:19:01,286466.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Winning Streak,,2016-05-18 18:14:32,201826.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Wedding Ring,,2016-05-18 18:08:38,287333.0
Glen Hansard,57f89cad-d2ef-48df-9119-8287b106716a,Didn't He Ramble,,Grace Beneath the Pines,,2016-05-18 18:05:07,211746.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Bold As Love,f3669ed1-49e0-434f-80cc-d87327264ddb,2016-05-18 11:09:14,251013.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Little Miss Lover,d25338cd-1eeb-4dbb-b771-dd5c46dcb5d2,2016-05-18 11:06:53,141453.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,One Rainy Wish,cfc45e35-fb7d-44d1-abf0-b7f80edb3000,2016-05-18 09:11:34,221826.0
Noel Redding,32e805d4-d6da-4388-b1ad-60d234ce6122,Axis: Bold As Love,,She's So Fine,5479585c-ffae-4cbb-bf0b-6b9918949ecd,2016-05-18 09:08:55,158546.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Castles Made of Sand,de13a45c-9178-47e1-bd5a-15c77f054aca,2016-05-18 09:06:06,168920.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,You Got Me Floatin',,2016-05-18 09:00:08,168240.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,If 6 Was 9,843bddcf-1be7-4448-9a0a-2e1c0c79f73b,2016-05-18 08:54:33,334520.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Little Wing,a44e79ac-dbc1-470c-b3ad-f17913055a81,2016-05-18 08:52:08,145746.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Ain't No Telling,de745c13-afe3-4808-a1bf-091ce1476e12,2016-05-18 08:50:19,108373.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Wait Until Tomorrow,ba073152-cd1e-439a-bef4-b68a446d4e91,2016-05-18 08:47:00,182546.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Spanish Castle Magic,9763e6a5-f26d-46f3-8f31-340a0714330e,2016-05-18 08:43:57,183320.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,Up From The Skies,e1ea1902-f50b-4f7b-9bb8-68d6b51da292,2016-05-18 08:40:59,177866.0
Jimi Hendrix,06fb1c8b-566e-4cb2-985b-b467c90781d4,Axis: Bold As Love,,EXP,4bae63d6-80bf-4a08-9e66-89111a1aa7e6,2016-05-18 08:39:05,115280.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Rubidoux,fef06096-ca5f-496e-a976-a40c55fe63cf,2016-05-18 08:31:13,662280.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,"God, Make Up Your Mind",af16a3a3-1b1d-4a62-80c2-38409090bcf6,2016-05-18 08:26:26,286866.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,"Red Wine, Success!",d73152c8-30c7-47d7-9cd9-3040437a5871,2016-05-18 08:23:50,154453.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Pregnant,9385ef17-c56c-4bb1-b9de-8d76870801de,2016-05-18 08:19:51,237386.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Hospital Beds,7e816b26-b6c2-48cd-8877-39ef27bae51d,2016-05-18 07:49:27,279400.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Robbers,34ee5281-68be-4b0d-a069-2f4a16897a25,2016-05-18 07:45:48,218333.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Saint John,c56c0fab-c792-48ed-a01d-cbd7a12efbef,2016-05-18 07:42:21,206880.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Passing the Hat,7635c612-c912-408e-b76b-2ab5216fa5dc,2016-05-18 07:38:56,205226.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Hair Down,08cb4c8b-652a-4e77-a576-603dda422dd5,2016-05-18 07:35:15,220733.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Tell Me in the Morning,d9f786ff-c582-4898-83bb-ca3b751fbf12,2016-05-18 07:26:26,217373.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,Hang Me Up to Dry,84438609-d56f-4f83-ba2f-86dbc40a1a58,2016-05-18 07:21:13,218786.0
Cold War Kids,0741b30d-e15b-4a8c-b2e5-8834a03d6116,Robbers & Cowards,1cd89dd6-158f-43c8-8a36-70546defb4a9,We Used to Vacation,32cc7794-cf31-4da9-ad6e-1e842448148a,2016-05-18 07:17:13,241706.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,The Shadow Over Innsmouth,6bfd442b-e9c5-49d9-af76-febf1d97bbf5,2016-05-18 07:00:43,173491.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Blood of Them,a34640f5-31ed-4864-95ef-65f04e7c7b02,2016-05-18 06:54:56,347192.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Titan,c0f7a4aa-93a8-43ec-9525-4365737c5419,2016-05-18 06:52:57,119329.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,The Abyss,6751f3a9-3f9a-48d9-abc3-e26662b4a07e,2016-05-18 06:47:24,333322.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Bloodzilla,d2ad30d9-8ce0-4d57-98b5-7e0571ee3d35,2016-05-18 06:43:14,250081.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Mythical Knives,da9ff985-ccea-42a7-b904-ac77ff5881b9,2016-05-18 06:33:14,287891.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Into the Arms of Morpheus,b32f07c9-951f-4c8e-a56d-320134623a96,2016-05-18 06:26:07,426563.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Heavy Lies The Crown,e6ae0453-4610-4319-8a86-ebd4791cd4cb,2016-05-18 06:01:52,378923.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Demon Blues,8da0010a-57d9-4aea-a116-97663cf5d9e0,2016-05-18 05:57:12,280010.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,The Devil's Whip,aa20ded7-8d88-483a-ba43-ddd88d0c3b45,2016-05-18 05:54:58,134721.0
Orange Goblin,7b88d629-5885-41c0-9096-f21cec310692,Back from the Abyss,dc4d11a1-282c-4334-b5f1-f2c17e7aa7b2,Ubermensch,,2016-05-18 05:51:01,236566.0
